county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Union,1,8.3999996,24.799999,77.800003,5.1999998,3.8,3
Van Wert,1,8,31.200001,62.599998,6.4000001,3.5999999,3
Vinton,1,5.5999999,33.799999,42.700001,8.3999996,4.4000001,3
Warren,0,8.5,18.4,87.699997,5,3.9000001,3
Washington,1,7.8000002,30.4,71.5,7.3000002,4.5,3
Wayne,0,8,23.9,66.699997,11.3,3.9000001,3
Williams,1,7.8000002,30.9,61.5,6.4000001,3.5999999,3
Wood,1,7.5,23.5,70.599998,5.5,4.5999999,3
Wyandot,1,8.3999996,29.200001,59,6.8000002,3.8,2
Adair,1,6.8000002,25.4,28.5,24.5,5.1999998,2
Alfalfa,1,6.5,28.6,39.099998,18.200001,3.8,2
Atoka,0,5.9000001,30.4,35.900002,20.700001,4.5999999,2
Beaver,0,7.6999998,27.9,2,20.4,4,2
Beckham,1,7.8000002,29,65.099998,17.6,4.5999999,2
Blaine,1,6.6999998,31.799999,58.099998,17.299999,4.5999999,2
Bryan,1,7,32,44.099998,19.6,4.5999999,2
Caddo,1,6.5,33.700001,53.5,20.299999,4.6999998,2
Canadian,1,8.1000004,27.299999,84.300003,12.8,3.5999999,2
Carter,1,7.4000001,37.099998,45.400002,17.799999,4.4000001,2
Cherokee,1,6.5,37.599998,70.300003,24.4,4.9000001,2
Choctaw,1,4.3000002,33.900002,35.400002,21,5.8000002,2
Cimarron,0,7.1999998,36.799999,36,25.1,3.7,2
Cleveland,1,7.5999999,25.299999,86.599998,12.7,3.9000001,2
Coal,0,6.4000001,35.400002,48.200001,21.299999,5.6999998,2
Comanche,0,6.0999999,29.6,68.699997,15,4.4000001,2
Cotton,1,5.1999998,43.099998,44,18.1,4.6999998,2
Craig,0,7.0999999,39.900002,51.099998,19.299999,3.9000001,2
Creek,1,7.1999998,29.6,64.400002,16.200001,4.5999999,2
Custer,1,6.9000001,31.1,76,20.299999,5.3000002,2
Delaware,0,7,37,46.799999,23.9,4.1999998,2
Dewey,0,4.8000002,31.299999,31.5,20.200001,4.5999999,2
Ellis,1,4.6999998,26.9,39.400002,19.299999,4.8000002,2
Garfield,1,7.5999999,28.6,66.800003,18,4.3000002,2
Garvin,0,7.0999999,35.799999,34.599998,18.700001,4.6999998,2
Grady,1,7.8000002,29.4,48.700001,14.6,4.5,2
Grant,0,6.4000001,30.1,29,16.299999,3.9000001,2
Greer,0,7.3000002,30.1,64.599998,13.8,4.4000001,2
Harmon,0,8.1999998,22,79.199997,24.200001,4.9000001,2
Harper,0,6.6999998,27.299999,24.9,25.9,4.4000001,2
Haskell,0,6,41.5,55.5,21,4.9000001,2
Hughes,1,6.5,37.5,14.9,20.4,4.8000002,2
Jackson,1,7.1999998,27.700001,52.299999,16.6,4.5,2
Jefferson,1,6.5,25.5,36,20,4.9000001,2
Johnston,1,6.3000002,29.1,42.400002,19.9,4.9000001,2
Kay,1,6.5,31.200001,77.800003,15.6,4.5,2
Kingfisher,1,8.6999998,28.6,51.900002,17.6,4,2
Kiowa,1,5.3000002,35.599998,34.5,17.4,4.8000002,2
Latimer,1,6.4000001,29.1,58,19.5,5.0999999,2
Le Flore,1,6.8000002,35.599998,30.5,20.200001,4.9000001,2
Lincoln,1,7.8000002,32.799999,38.299999,18.700001,4.5999999,2
Logan,1,7.4000001,27.299999,37.200001,13.5,5.1999998,2
Love,0,8,32.599998,37.799999,17.5,4,2
McClain,1,8.1999998,32.099998,61.200001,14.7,4.0999999,2
McCurtain,1,6.3000002,34.700001,56.400002,21.299999,4.9000001,2
McIntosh,1,6.9000001,32.400002,80.300003,20.700001,4.8000002,2
Major,1,8,33.799999,2,19.200001,4.0999999,2
Marshall,1,7.3000002,32.599998,53.200001,22.9,4.3000002,2
Mayes,1,7.3000002,33.299999,60.700001,19.5,4.3000002,2
Murray,1,7.9000001,32.200001,77.599998,17.4,4.3000002,2
Muskogee,1,6.6999998,33,61.599998,19.1,5.4000001,2
Noble,1,7.1999998,27.799999,48.900002,15.1,4.5,2
Nowata,1,6.8000002,31.700001,54.599998,20.6,4.5,2
Okfuskee,1,6.1999998,30.5,23.9,19.799999,5,2
Oklahoma,0,7,26.5,92.099998,16.1,4.5999999,2
Okmulgee,1,6.4000001,27,52,16.5,4.6999998,2
Osage,1,6.5,29.5,46,16.700001,4.5999999,2
Ottawa,1,6.8000002,29.200001,42.5,19.5,4.4000001,2
Pawnee,1,7.8000002,37.599998,57.900002,17.6,4.1999998,2
Payne,0,6.1999998,23,71.699997,16.4,6.5,2
Pittsburg,1,6.3000002,31.5,74.099998,19.799999,4.6999998,2
Pontotoc,1,7,30.9,53.200001,17.700001,4.9000001,2
Pottawatomie,1,7.0999999,33.900002,69,16.700001,4.4000001,2
Pushmataha,0,5.5999999,41.700001,54,21,5.3000002,2
Roger Mills,0,6.3000002,29.799999,52,18.5,5.5999999,2
Rogers,1,8,31.200001,54.299999,13.5,4.0999999,2
Seminole,1,6.9000001,34.5,58.5,19.700001,4.6999998,2
Sequoyah,1,6.8000002,37.700001,38.599998,20.299999,4.9000001,2
Stephens,1,7.3000002,29.4,60,16.4,4.5,2
Texas,0,7.6999998,30.700001,67.199997,21.6,3.7,2
Tillman,1,6.8000002,43.599998,56.299999,19.9,4.4000001,2
Tulsa,0,6.9000001,27.5,91.699997,15.4,4.6999998,2
Wagoner,1,7.5999999,29.5,56.700001,15.6,3.8,2
Washington,1,6.8000002,32.5,52.700001,16.4,4.8000002,2
Washita,1,6.9000001,31,38.900002,17.5,4.3000002,2
Woods,1,7.4000001,30,50.400002,14.1,4.5999999,2
Woodward,0,7.6999998,31.799999,83.099998,17.700001,4,1
Baker,0,6.4000001,21.799999,73.199997,8.1999998,4.4000001,1
Benton,0,7.3000002,13.2,90.300003,6.8000002,5.8000002,1
Clackamas,0,8.5,16.200001,91.300003,6.3000002,4.1999998,1
Clatsop,0,7.8000002,22.299999,93.400002,8.8999996,4.1999998,1
Columbia,1,8.1000004,21.700001,77.900002,7,4.0999999,1
Coos,1,7.5,27.1,77,9.1000004,4.6999998,1
Crook,1,7.3000002,26.700001,75.300003,8.6000004,3.7,1
Curry,1,7.5999999,23.9,91.900002,9.3000002,4.9000001,1
Deschutes,0,8,14.4,90.400002,7.6999998,4,1
Douglas,1,7.0999999,22.5,65.300003,7.6999998,4.3000002,1
Gilliam,0,7,28.799999,82.099998,7.1999998,3.7,1
Grant,0,6.5,26.9,62.099998,8.8000002,4.5,1
Harney,0,6.5999999,22.1,71,9.8000002,3.9000001,1
Hood River,0,9,19,80.199997,11.2,4,1
Jackson,0,7.5999999,15.2,82.599998,9.3000002,4.5999999,1
Jefferson,1,7.5,24,75.599998,13.1,3.8,1
Josephine,0,7.1999998,20.700001,81.900002,8.5,4.5,1
Klamath,0,6.6999998,23.200001,80.599998,10.6,4.5999999,1
Lake,1,5.6999998,32,76,10.3,4.6999998,1
Lane,0,7.4000001,17.5,88.5,8.1999998,4.6999998,1
Lincoln,1,7.5,21.200001,92.5,10.7,4.3000002,1
Linn,1,7.4000001,21,76.599998,8,4.0999999,1
Malheur,1,7.5999999,21.700001,67.400002,10.2,4.6999998,1
Marion,1,8.1999998,18.1,79.400002,10.2,4.0999999,1
Morrow,1,7.9000001,18.5,55.200001,11.2,3.5999999,1
Multnomah,0,7.9000001,13.7,97.5,8.1999998,5,1
Polk,1,7.5,18.799999,76.599998,8.6999998,4.3000002,1
Sherman,1,5.4000001,28.1,57,7,4.3000002,1
Tillamook,1,8,24.6,86.599998,10.5,4.3000002,1
Umatilla,1,7.5,24.6,77.300003,10.5,4.4000001,1
Union,1,7.1999998,20.799999,84.800003,7.8000002,4.5,1
Wallowa,0,7.1999998,23.9,57.200001,8.3000002,4.9000001,1
Wasco,0,7.0999999,21.9,87.699997,11,3.9000001,1
Washington,0,8.6000004,14.2,97.699997,7.1999998,4.0999999,1
Wheeler,0,4.6999998,27.5,49.799999,11,4,1
Yamhill,1,8.1999998,23.6,79.699997,8,4.1999998,5
Adams,0,8.8999996,26.700001,60.599998,7.5,3.8,5
Allegheny,0,7.6999998,20.9,92,4.9000001,5.1999998,5
Armstrong,1,8.1999998,30.799999,78.5,5.6999998,4.4000001,5
Beaver,1,7.5,27.200001,84.400002,4.9000001,4.4000001,5
Bedford,0,8.3999996,25.4,62.200001,6.9000001,4.0999999,5
Berks,1,8.6999998,25.799999,85.699997,7.5,4.4000001,5
Blair,0,7.6999998,25.799999,75,5.8000002,4.5999999,5
Bradford,1,8.3000002,32.099998,60.299999,7.9000001,4.0999999,5
Bucks,0,8.8000002,18,89.199997,5.3000002,4.4000001,5
Butler,0,8.6000004,21.299999,82,4.5999999,4.4000001,5
Cambria,0,7.5,26.1,80,5.4000001,4.6999998,5
Cameron,0,7.9000001,27.6,93.300003,6.3000002,4,5
Carbon,1,8.3000002,25.799999,74.699997,6,4,5
Centre,0,7.9000001,18.1,86.300003,6.6999998,5.0999999,5
Chester,0,8.6999998,16.799999,85.5,6.3000002,4.4000001,5
Clarion,0,8,27.200001,54.400002,7.8000002,4.5,5
Clearfield,1,8,28.9,59.799999,7.0999999,4.3000002,5
Clinton,1,7.6999998,18.700001,72.300003,7.5999999,4.3000002,5
Columbia,1,8.1000004,31.700001,79.300003,5.8000002,4.6999998,5
Crawford,1,8.1000004,25.700001,73.400002,8,4.0999999,5
Cumberland,0,8.5,20.799999,83.199997,6.5999999,3.9000001,5
Dauphin,1,7.5999999,23.6,82.800003,6.6999998,4.1999998,5
Delaware,0,8.1999998,19.799999,96.5,5.5999999,4.9000001,5
Elk,0,8.6000004,28.1,81.599998,5.3000002,4,5
Erie,1,7.3000002,24,88.400002,6.4000001,4.5999999,5
Fayette,1,7.3000002,35.200001,58.200001,6.3000002,5.0999999,5
Forest,0,7.9000001,20.299999,90.900002,6.8000002,3.3,5
Franklin,1,8.3000002,25.700001,69.099998,7.8000002,3.5999999,5
Fulton,0,8.3000002,21.1,55.299999,7.5,4,5
Greene,1,7.8000002,26.4,46.599998,5.8000002,4.5,5
Huntingdon,0,8.3000002,31.6,68.099998,5.9000001,4.1999998,5
Indiana,0,7.4000001,26.5,64.800003,7.3000002,4.5999999,5
Jefferson,1,8.3000002,29,58.299999,7.5999999,4.1999998,5
Juniata,0,8,20.299999,61.299999,8.8000002,3.8,5
Lackawanna,0,8.1000004,25.6,91.099998,6.0999999,5,5
Lancaster,1,8.5,21,77.800003,12,3.9000001,5
Lawrence,1,7.1999998,30.1,82.099998,6.0999999,4.9000001,5
Lebanon,1,8.6999998,18.5,85,8.6999998,3.7,5
Lehigh,0,8.5,20.5,81.900002,7.5,4.4000001,5
Luzerne,0,8,28.6,80.599998,6.5999999,4.8000002,5
Lycoming,1,7.6999998,25.799999,59.200001,6.6999998,4.3000002,5
McKean,1,8.1000004,26.6,80.699997,6.3000002,4.3000002,5
Mercer,1,7.8000002,26.1,85.099998,6.4000001,4.1999998,5
Mifflin,1,8.3000002,22.1,61.400002,9.1999998,3.9000001,5
Monroe,1,8,24.700001,86.099998,7.5,4.0999999,5
Montgomery,0,8.6999998,18.700001,95.5,4.6999998,4.4000001,5
Montour,0,8.5,29.299999,52.900002,5.5999999,5.0999999,5
Northampton,0,8.6000004,27.4,87.300003,6.0999999,4.1999998,5
Northumberland,1,8.1000004,26.5,74.300003,6.6999998,4.5,5
Perry,0,8.6000004,29.6,49.799999,7.5999999,3.5,5
Philadelphia,0,6.9000001,24.1,99.900002,8.1999998,6.4000001,5
Pike,0,8.8000002,31.6,76.800003,7.1999998,4.4000001,5
Potter,0,7.8000002,25.799999,42.299999,7,4.1999998,5
Schuylkill,1,8.3000002,23,75.199997,6.1999998,4.4000001,5
Snyder,1,8.5,26.200001,67.5,8.6999998,3.8,5
Somerset,1,7.9000001,28.1,71.199997,7,4.0999999,5
Sullivan,0,7.5999999,26.799999,36.799999,8.6000004,4.4000001,5
Susquehanna,1,8.5,34,40.400002,7.8000002,4.3000002,5
Tioga,1,8,27.4,56.799999,7.8000002,4.1999998,5
Union,0,7.5,21.299999,68.800003,7.5,4.4000001,5
Venango,1,8.1999998,26,73.699997,6.4000001,4,5
Warren,1,8.1000004,22.799999,81.5,6,4,5
Washington,1,8.1000004,22.9,74,4.8000002,4.5,5
Wayne,0,8.6000004,25.200001,58.200001,7.5999999,4.1999998,5
Westmoreland,0,8,25,86,4.9000001,4.4000001,5
Wyoming,0,8.6999998,30.799999,65.300003,6.4000001,4,5
York,0,8.3999996,21.4,72.199997,6.5,4,5
Bristol,0,7.9000001,20.299999,96.400002,3.5,5.1999998,5
Kent,0,8.3999996,24.200001,94.199997,3.7,4.5,5
Newport,0,8.3000002,19.5,89.199997,4.0999999,4.9000001,5
Providence,0,8.1000004,26.6,96.300003,6.5999999,5.5,5
Washington,0,8.1000004,18.700001,92.199997,3.5999999,4.5,4
Abbeville,1,7.8000002,29.1,59,12.9,5.1999998,4
Aiken,1,7.6999998,26.9,68.300003,13.4,4.6999998,4
Allendale,1,5.0999999,41.099998,61.200001,11.8,6.1999998,4
Anderson,1,7.5,26.9,51.700001,13.3,4.6999998,4
Bamberg,1,5.5999999,35.799999,6.9000001,13.2,4.8000002,4
Barnwell,1,7,34.5,55.599998,12.7,6.0999999,4
Beaufort,0,7.9000001,17.1,83.099998,15.3,4.1999998,4
Berkeley,1,7.8000002,25.1,79.300003,11.8,3.8,4
Calhoun,1,7.9000001,35.299999,5,12.6,6.0999999,4
Charleston,0,7.6999998,20.6,79.900002,13.5,5.1999998,4
Cherokee,1,7.3000002,39.799999,68.900002,13.8,5.0999999,4
Chester,1,6.5999999,34.599998,58.799999,12.2,5.9000001,4
Chesterfield,1,7.0999999,32.700001,56.900002,14.8,4.9000001,4
Clarendon,1,7.0999999,32.799999,43.700001,14.5,5.5,4
Colleton,1,6.5,34.5,44.5,13.6,4,4
Darlington,1,6.6999998,31.799999,65.400002,12.3,5.3000002,4
Dillon,1,6.0999999,37,31.200001,15.8,6,4
Dorchester,1,8.1000004,24.200001,72.199997,11.3,4.3000002,4
Edgefield,1,7.9000001,30.6,42.799999,13.3,6,4
Fairfield,1,6.1999998,36.599998,32.400002,11.7,5.6999998,4
Florence,1,6.6999998,32.099998,45.799999,11.5,5,4
Georgetown,1,7.3000002,26.299999,69.400002,13.2,5.0999999,4
Greenville,0,7.5999999,22.200001,79.900002,13.1,4.5999999,4
Greenwood,1,7,29,74.5,14.4,5,4
Hampton,1,6.6999998,34.400002,44.799999,12.3,3.5999999,4
Horry,0,7.9000001,25.299999,84.199997,17.4,4,4
Jasper,1,7.4000001,28.4,51.900002,20.4,4.0999999,4
Kershaw,1,7.8000002,28,52.400002,11.7,4.3000002,4
Lancaster,0,7.5,26.299999,59.700001,13.3,4.9000001,4
Laurens,1,6.9000001,31,54,14.1,4.5,4
Lee,1,6.5,32.099998,39,11.8,4.9000001,4
Lexington,0,8.1999998,23.200001,63.400002,12.1,4.0999999,4
McCormick,1,7.5,27.1,96.400002,12,5,4
Marion,1,6.1999998,38.099998,59.299999,13.6,6,4
Marlboro,1,6.0999999,31.9,26.9,14.5,5.3000002,4
Newberry,1,6.9000001,31.299999,54.099998,14.8,4.8000002,4
Oconee,1,8,22.799999,63.599998,15.1,4.9000001,4
Orangeburg,1,6.3000002,28.799999,41.5,13.9,5.5999999,4
Pickens,0,7.5,24.1,74.699997,13.1,5,4
Richland,1,6.6999998,24.9,76,11,4.6999998,4
Saluda,1,8,33.299999,43.599998,18.6,4.1999998,4
Spartanburg,1,7.3000002,27.799999,77.099998,12.9,4.3000002,4
Sumter,1,6.4000001,28,68.599998,12.8,4.5,4
Union,1,7.4000001,30.200001,65.300003,12.1,4.9000001,4
Williamsburg,1,6.1999998,34.200001,20.299999,12,5.4000001,4
York,0,8.1000004,24.299999,72.800003,11.1,4.5,3
Aurora,0,7.0999999,18.700001,57.799999,15.5,3.5,3
Beadle,1,7.5999999,19.4,68.099998,13.5,3.3,3
Bennett,1,2,22.700001,4,21.799999,3.5999999,3
Bon Homme,1,8.5,27.200001,66.800003,11.1,4.0999999,3
Brookings,0,6.9000001,14.8,83.800003,8.8999996,4.5,3
Brown,1,7.9000001,21.1,79.199997,10.7,4.1999998,3
Brule,1,7.4000001,24.9,63,18.1,4.0999999,3
Buffalo,1,0,23.6,0,19.4,6,3
Butte,0,7.9000001,21.6,72.400002,11.2,4.6999998,3
Campbell,0,6.3000002,21.799999,22.299999,11.4,4.4000001,3
Charles Mix,1,7.8000002,22.6,54.900002,17.1,4.9000001,3
Clark,1,7.3000002,28.4,41.5,14.6,4,3
Clay,0,6.8000002,19.700001,84.699997,10.5,6.3000002,3
Codington,1,7.6999998,21.200001,82.900002,8.6000004,3.9000001,3
Corson,1,1.4,26.299999,1.8,21.700001,6.5,3
Custer,1,8,24.299999,79.5,11.8,4.0999999,3
Davison,0,7.9000001,21.5,83.599998,8.3999996,4.0999999,3
Day,1,6.8000002,29.700001,33.099998,14.5,4.8000002,3
Deuel,1,6.5,26.9,34.700001,9.6999998,3.5,3
Dewey,1,5.0999999,27.200001,53.799999,19.9,5.3000002,3
Douglas,0,6.3000002,23.299999,50.299999,13.5,3.8,3
Edmunds,0,7.6999998,31.200001,44.900002,11.8,4.1999998,3
Fall River,1,7.3000002,19.5,93,11,3.5999999,3
Faulk,1,6.8000002,36.799999,4.6999998,9.8000002,4.0999999,3
Grant,0,8.6999998,24.6,64.900002,10.3,3.3,3
Gregory,0,7.3000002,36.200001,53.599998,15.1,4.8000002,3
Haakon,0,7,30.4,56.900002,13.2,4.4000001,3
Hamlin,1,6.1999998,21.4,2.2,10.8,2.5999999,3
Hand,1,7.6999998,21,55.099998,11.3,4.5,3
Hanson,0,8.5,22,14.4,11.1,3.4000001,3
Harding,1,5.6999998,29,51.799999,13,2.5999999,3
Hughes,0,8.1999998,20.299999,80.199997,9.6000004,4.0999999,3
Hutchinson,1,8.5,20.4,43.599998,12.2,3.9000001,3
Hyde,0,7,18.799999,58.200001,12.4,3.7,3
Jackson,1,3.2,26.200001,14.7,24.9,6.0999999,3
Jerauld,0,6.1999998,26.200001,38.400002,12.3,3.7,3
Jones,0,5.8000002,21.9,55.599998,16.299999,4.0999999,3
Kingsbury,0,7.6999998,24.4,66.699997,9.8000002,3.5,3
Lake,0,8.3999996,23.4,9.6999998,7.8000002,4.1999998,3
Lawrence,0,8,18.4,85.300003,9.8999996,4.1999998,3
Lincoln,0,9.3000002,20,80.199997,6,3.5999999,3
Lyman,1,4.8000002,32.299999,30.4,18.700001,3.5999999,3
McCook,1,8,26.799999,27.9,10.4,3.2,3
McPherson,0,6.0999999,25.6,46.400002,13.9,5,3
Marshall,0,7.1999998,19.1,2,17.700001,3.8,3
Meade,0,8,21,67,10.1,3.5999999,3
Mellette,1,2,27.700001,0,23.1,7.1999998,3
Miner,0,7.9000001,23.799999,51.900002,10,3.5,3
Minnehaha,0,8.1999998,19.4,92.099998,8.6999998,3.9000001,3
Moody,1,5.9000001,30.4,56,15.6,3.9000001,3
Oglala Lakota,1,.1,26.6,28.9,16.799999,7.1999998,3
Pennington,0,7.8000002,19.200001,94.5,11.7,4,3
Perkins,0,7.1999998,21.4,70.5,16.1,4.0999999,3
Potter,0,6.1999998,30.200001,57.5,11.2,3.7,3
Roberts,1,7.3000002,32.900002,33.5,19.5,4.5999999,3
Sanborn,0,6.1999998,29.4,28.9,12.6,3.9000001,3
Spink,1,7.6999998,30,47.900002,10.9,3.7,3
Stanley,0,8.6000004,23.200001,85.599998,10.4,3.3,3
Sully,0,7.5999999,22.700001,5.5,12.5,4.5,3
Todd,1,4.6999998,28.4,52.099998,17.4,8,3
Tripp,1,7.5,28,58.799999,17.799999,5.0999999,3
Turner,1,8.8000002,22.299999,57.599998,9.6999998,4.4000001,3
Union,1,8.6999998,24.4,71.800003,7.8000002,3.9000001,3
Walworth,0,7.6999998,24.6,64.5,13.3,3.5,3
Yankton,1,7.6999998,18.6,83.5,9.3000002,4.1999998,3
Ziebach,1,4.3000002,27.4,57.799999,23.1,5.3000002,4
Anderson,1,7.5,25.799999,66.300003,10.3,4.6999998,4
Bedford,1,7.9000001,31.799999,49.5,14.4,3.9000001,4
Benton,0,7.4000001,29.4,48.299999,12.4,4.9000001,4
Bledsoe,1,7.9000001,26.1,23.799999,15.1,5.4000001,4
Blount,1,7.6999998,24.5,67.800003,10.2,4.1999998,4
Bradley,1,7.3000002,32.5,76.699997,13.4,4.3000002,4
Campbell,0,7.0999999,29.700001,65.199997,12.4,5.0999999,4
Cannon,1,8.3999996,28.299999,21.200001,12,4.0999999,4
Carroll,1,7.5999999,32.099998,24.1,10.9,4.6999998,4
Carter,1,6.0999999,28.5,81.099998,12,4.5999999,4
Cheatham,0,8.8000002,18.799999,48.900002,10.2,3.5999999,4
Chester,1,7.6999998,30.299999,33.599998,11.8,4.5999999,4
Claiborne,0,7.0999999,30.299999,53.599998,11.7,5.1999998,4
Clay,0,7.8000002,31.700001,25.9,14.6,5.3000002,4
Cocke,1,6.6999998,33.599998,38.099998,12.3,5.5,4
Coffee,0,7.8000002,32.099998,73.199997,11,4,4
Crockett,1,8.1999998,41.599998,3,14.3,4.1999998,4
Cumberland,1,7.8000002,28.299999,62.900002,12.6,4,4
Davidson,0,7.3000002,23,90.900002,14.2,4.4000001,4
Decatur,1,7.6999998,34.700001,48.5,12.1,5.3000002,4
DeKalb,1,8.1999998,26.299999,33.900002,14.3,4.8000002,4
Dickson,0,8.1000004,26,68.199997,10.9,4.3000002,4
Dyer,1,6.6999998,34,61.599998,9.8000002,4.5,4
Fayette,1,8,25.299999,48.299999,11,5.1999998,4
Fentress,0,8.1000004,29.9,55.200001,12.3,4.6999998,4
Franklin,0,7.9000001,28.299999,55.200001,10.6,4.5999999,4
Gibson,1,7.4000001,35.400002,53.099998,10.9,5,4
Giles,0,7.8000002,35.599998,43.700001,12.2,4.3000002,4
Grainger,0,8.3999996,33.799999,22.5,12.4,4,4
Greene,1,8,34.799999,44.599998,11.2,4.5999999,4
Grundy,1,7.6999998,29.200001,35.700001,13.7,5.5,4
Hamblen,1,6.6999998,36.599998,64.599998,13.9,4.5999999,4
Hamilton,0,6.9000001,25.799999,89.400002,11,4.8000002,4
Hancock,0,7.8000002,26.1,7.1999998,11.6,5,4
Hardeman,1,5.5,35.700001,30.9,12.3,4.5999999,4
Hardin,1,7.5,33.099998,48.400002,11.8,4.8000002,4
Hawkins,0,7.5999999,33,54,11.1,4.4000001,4
Haywood,1,6.3000002,31.6,47.799999,11.4,5.0999999,4
Henderson,1,7.5999999,33,45.299999,11.1,4.5,4
Henry,1,7.4000001,33.099998,63.900002,11.2,4.5,4
Hickman,1,7.9000001,27.5,35,12.9,4.5,4
Houston,0,8.1000004,28.9,46.400002,12.6,4.5,4
Humphreys,1,8.1000004,26.4,39.099998,11.2,4.4000001,4
Jackson,1,8.1000004,35,48,12.5,4.5,4
Jefferson,1,8.3999996,27.4,53.299999,11.6,4.4000001,4
Johnson,0,7.5999999,29,100,12.6,4.8000002,4
Knox,0,7.3000002,21.4,83.599998,9.8000002,4.9000001,4
Lake,1,6.8000002,30.5,23,11.6,5.9000001,4
Lauderdale,1,6.5,35.900002,32.900002,11.9,4.6999998,4
Lawrence,1,8.1000004,37,56.400002,13,4.6999998,4
Lewis,1,8.1000004,30.799999,21.1,12.2,4.0999999,4
Lincoln,1,7.8000002,33.799999,38.599998,11.4,4.3000002,4
Loudon,0,7.9000001,29.4,52.400002,12.8,3.9000001,4
McMinn,1,7.8000002,35.799999,50.400002,12.2,5.1999998,4
McNairy,0,7.5,38,37.099998,11.4,4.5999999,4
Macon,1,8.3000002,39.299999,40.900002,13.3,4.4000001,4
Madison,1,6.5,30.299999,77.300003,9.6000004,5,4
Marion,0,8,32.299999,67.699997,11.3,5,4
Marshall,1,7.9000001,29,50.900002,10.6,3.9000001,4
Maury,0,7.9000001,32.799999,59.900002,10.7,4.0999999,4
Meigs,0,8.3000002,34.5,33,12.5,4.5999999,4
Monroe,1,8.1000004,24.799999,75.400002,12,4.6999998,4
Montgomery,1,7.0999999,26.4,65.5,8.8000002,3.8,4
Moore,0,7.8000002,21.1,20.1,9.5,4.9000001,4
Morgan,1,7.4000001,36.900002,48.799999,12.6,4.5999999,4
Obion,1,7.3000002,38,70.099998,11.8,4.9000001,4
Overton,1,8.3000002,32.400002,45.299999,12,4.5999999,4
Perry,0,6.6999998,27.200001,12.8,14.4,6.1999998,4
Pickett,0,8.3999996,34.5,56.700001,12,3.5999999,4
Polk,1,8.3999996,31.6,73.400002,12.5,4.4000001,4
Putnam,0,7.1999998,26.799999,47.400002,12.4,5.0999999,4
Rhea,1,7.5,33.799999,63.700001,12.7,5.1999998,4
Roane,1,7.5999999,23.9,65.199997,10.8,5.5,4
Robertson,1,8.6999998,30.700001,58.299999,10.1,3.7,4
Rutherford,1,7.9000001,24.799999,75.599998,9.5,3.5999999,4
Scott,1,7.5999999,32.200001,71.099998,11.3,4.9000001,4
Sequatchie,1,8.6000004,26.4,33.700001,11.3,4.5,4
Sevier,1,8,34.700001,63.700001,16.700001,3.7,4
Shelby,1,6,25.200001,86.699997,11.7,5.5999999,4
Smith,0,8.6000004,20,49.299999,10.3,4.4000001,4
Stewart,0,8.1000004,27,54.299999,12,3.8,4
Sullivan,1,7.1999998,29.6,78.099998,10.3,4.5999999,4
Sumner,0,8.3000002,32.099998,65.400002,9.8000002,3.9000001,4
Tipton,1,7.5999999,35.900002,49.400002,9.1000004,4.4000001,4
Unicoi,0,7.5999999,21.799999,100,12.3,4.5999999,4
Union,1,8.1000004,26.1,22.4,12.9,4.5,4
Van Buren,1,8.5,29.700001,62.900002,12.8,3.8,4
Warren,1,7.9000001,30.9,56.599998,14.8,5,4
Washington,1,7.5999999,25.6,70.400002,11.2,4.8000002,4
Wayne,1,7.4000001,40.700001,70.800003,11.8,4.9000001,4
Weakley,1,7.1999998,34.299999,25,10.3,4.6999998,4
White,1,7.9000001,22.5,35.900002,11.4,4.1999998,4
Williamson,0,9.1999998,17.9,80.400002,6.3000002,4,4
Wilson,1,8.6000004,21,58.099998,8.6000004,4,2
Anderson,1,5.9000001,23.1,26.4,19.6,4.3000002,2
Andrews,0,8.1000004,26.4,93.900002,22.1,4.3000002,2
Angelina,1,6.1999998,34.5,65.099998,21.700001,4.4000001,2
Aransas,1,5.8000002,36.299999,80.599998,22.299999,5.3000002,2
Archer,0,7.5999999,19.299999,22.5,19,4.4000001,2
Armstrong,0,6.5,23.200001,2.5,17.6,3.7,2
Atascosa,1,8.3000002,32.099998,41.200001,19,4.4000001,2
Austin,0,7.5999999,29.299999,26.5,20.200001,4.6999998,2
Bailey,0,8.3000002,24.6,82.099998,27.299999,3.5999999,2
Bandera,0,6.8000002,27.799999,58.5,18.700001,4.3000002,2
Bastrop,1,7.3000002,23.9,47.5,21.799999,4.1999998,2
Baylor,0,7.3000002,25.200001,85.900002,18.9,4.3000002,2
Bee,1,7.0999999,21.700001,50.900002,18.9,5.4000001,2
Bell,0,6.0999999,22.9,77.699997,13.3,4,2
Bexar,0,7.5999999,23.4,86.300003,16.9,4.6999998,2
Blanco,0,8.1999998,27.5,49.900002,21.5,4.3000002,2
Borden,0,7,26.1,0,16.200001,2.9000001,2
Bosque,0,7.5,27.200001,31.4,22.299999,4.0999999,2
Bowie,1,5.9000001,39.299999,40.900002,16.4,5.3000002,2
Brazoria,0,7.5,28,80.5,14.2,4.4000001,2
Brazos,0,5.8000002,20.1,88.599998,16.9,6,2
Brewster,0,7.1999998,26.799999,57.900002,19.799999,4.9000001,2
Briscoe,0,4,28.5,71.199997,31.4,4.5,2
Brooks,1,7,25.799999,42,16.700001,6,2
Brown,1,6.5,33.700001,64.900002,18.700001,4.0999999,2
