county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
St. Louis,28.5,7.5999999,21.9,94.099998,8,4.5999999,3
Saline,37.200001,7.1999998,32.299999,55.700001,12.8,3.9000001,3
Schuyler,35.200001,4.5999999,27.5,42.5,15,4.3000002,3
Scotland,29.9,7.8000002,35.700001,4.6999998,22.799999,4.5999999,3
Scott,36.799999,6.5999999,34.900002,66,12,4.9000001,3
Shannon,28.700001,6.5999999,30.5,73,16.299999,4.5999999,3
Shelby,27.1,6.5,24.1,43.200001,13.8,4.5,3
Stoddard,39.099998,7.8000002,38,64.300003,12.5,4.4000001,3
Stone,28.299999,8.3000002,28.1,66.599998,14.6,3.9000001,3
Sullivan,29.5,7.5999999,34.299999,48.200001,15.4,4,3
Taney,29.200001,6.4000001,30.5,72.400002,16.200001,4.0999999,3
Texas,38,7.0999999,29.5,65.699997,16.700001,5.0999999,3
Vernon,29.799999,6.9000001,25.9,54.599998,13.1,4.0999999,3
Warren,31.799999,8.3999996,26.299999,69.699997,10.5,3.9000001,3
Washington,31,7.0999999,33.099998,59.599998,12.7,4.5,3
Wayne,33,6.3000002,32.799999,65.5,15,4.5999999,3
Webster,33.400002,7.8000002,25,55.400002,14.8,4,3
Worth,30.5,8.1000004,27.700001,20.9,12.3,4.1999998,3
Wright,29.299999,7,30,33.799999,16.5,4.1999998,3
St. Louis City,35.299999,6,26.299999,97.900002,12.5,6,1
Beaverhead,26.9,7.5999999,21.799999,79.599998,11.7,4.9000001,1
Big Horn,39.200001,4.6999998,25.1,59.400002,19.4,4.6999998,1
Blaine,39.099998,5.5999999,27.200001,39,17.5,4.3000002,1
Broadwater,29.200001,8.3000002,22.200001,59.599998,11.3,3.5,1
Carbon,24.200001,8,21.5,45.400002,11.7,4,1
Carter,23.299999,5.5,25.4,21.700001,12.7,5.5999999,1
Cascade,31.1,7.5999999,24.5,83.5,10.1,4.4000001,1
Chouteau,31.4,5,29.4,36.599998,14.9,4,1
Custer,29.5,7.0999999,26.5,72.300003,9,4.0999999,1
Daniels,26.700001,8.6999998,26.200001,0,10.2,3.4000001,1
Dawson,37.700001,7.9000001,27.6,77.400002,8,3.8,1
Deer Lodge,25.799999,8,33.799999,73.099998,10.1,4.5999999,1
Fallon,38.799999,8.3000002,25.9,53.299999,9.1000004,4.0999999,1
Fergus,33.299999,7.5,26,72,11.5,4,1
Flathead,25,8.1000004,20,81,10.3,4,1
Gallatin,19.1,8.3000002,13.1,81.800003,8.1999998,4.3000002,1
Garfield,37.599998,7.4000001,32.200001,13.4,15.1,4.3000002,1
Glacier,37.799999,6,31.1,58.299999,19.9,6.4000001,1
Golden Valley,25.5,4.5,23.799999,1.2,14.4,3.8,1
Granite,25.200001,8,20,69.599998,13.7,3.5999999,1
Hill,39.299999,6.4000001,27.200001,75.599998,12.8,4.5,1
Jefferson,26.6,8.6999998,22.799999,56.5,8.3000002,4.1999998,1
Judith Basin,35.400002,6.5999999,29.5,8.6000004,11.8,4.3000002,1
Lake,30.700001,7.9000001,22.299999,54.5,15.3,4.9000001,1
Lewis and Clark,27.1,8.1000004,19.6,78.199997,7.6999998,4,1
Liberty,37,6.5,24.799999,38.900002,19.4,3.7,1
Lincoln,26.700001,7.5,22.1,98.900002,12.9,4.5,1
McCone,31,8.1999998,25,37.900002,16.6,3.2,1
Madison,22.9,7.9000001,19.6,35.5,13.7,3.7,1
Meagher,28.5,4.3000002,23,63.799999,11.6,3.7,1
Mineral,30.9,5.9000001,22.799999,100,10.6,4.5999999,1
Missoula,21.4,7.6999998,16.700001,92.599998,8.6000004,4.9000001,1
Musselshell,31.299999,7.1999998,27.6,55.299999,12.4,4.5,1
Park,21,7.5,25.200001,60,10.1,3.8,1
Petroleum,22.799999,4.9000001,21.700001,5.9000001,11.8,4.3000002,1
Phillips,36.400002,7.3000002,29.5,64.599998,14.2,3.9000001,1
Pondera,32.400002,6.3000002,23.799999,48.5,13.6,4.5999999,1
Powder River,23.200001,7.1999998,27.4,17.6,14.7,3.7,1
Powell,27.1,7.6999998,25.9,83.099998,10.8,3.5,1
Prairie,28.9,5.6999998,24.299999,3.2,11.4,3.8,1
Ravalli,28.6,8.1999998,23.9,72.099998,12.7,4.3000002,1
Richland,34.5,8.1000004,28.4,61.200001,10.7,3.7,1
Roosevelt,38.900002,4.8000002,28.5,48.700001,19.6,6.8000002,1
Rosebud,33.900002,7.4000001,24.6,54.700001,13.8,4.6999998,1
Sanders,25.200001,6,28.799999,83.199997,15.6,4.0999999,1
Sheridan,35.799999,7.6999998,32.5,64.199997,10.8,4.5,1
Silver Bow,26.9,7.8000002,22.5,63,9.6000004,5.8000002,1
Stillwater,29,8.6000004,23.4,36.299999,8.3000002,3.8,1
Sweet Grass,27.700001,8.1999998,20.5,70.599998,9.8999996,4.0999999,1
Teton,26.299999,7.5,28,26.700001,12,3.8,1
Toole,30.200001,7.1999998,23.4,69.199997,13.4,4.8000002,1
Treasure,31.1,4.5999999,24.9,11.3,14.2,3.2,1
Valley,33.5,7.5999999,30.799999,63.599998,12.4,4.5999999,1
Wheatland,31.700001,4,24.9,49.799999,17.200001,4,1
Wibaux,31,5.5,28.799999,2.8,11.5,3.5999999,1
Yellowstone,28.200001,8.1999998,22.1,84.900002,9,4.3000002,3
Adams,37.299999,7.6999998,25.5,81.599998,8.8000002,4.3000002,3
Antelope,34.400002,7.9000001,24.9,49.700001,11,3.9000001,3
Arthur,32,4.0999999,23.9,0,15,4.1999998,3
Banner,30.4,4.5999999,22.6,4.5,10,4.5999999,3
Blaine,34.099998,5.0999999,32.5,10,14,2.9000001,3
Boone,36.200001,8.3000002,30.799999,48.299999,9.1000004,3.5,3
Box Butte,34.700001,7.5999999,23.4,72.900002,9.6999998,4,3
Boyd,35.900002,4.9000001,30.5,1.4,14.2,4.4000001,3
Brown,40.700001,7.8000002,27.6,75.900002,12,4.6999998,3
Buffalo,32.599998,7.6999998,19.700001,89.099998,9.6000004,4.3000002,3
Burt,37.099998,8.3999996,32.5,47.099998,11,4.1999998,3
Butler,32.5,8.3000002,25.4,42,8.8000002,3.7,3
Cass,43.400002,8.5,27.1,65.699997,7,3.5999999,3
Cedar,37.799999,8.3000002,26.299999,51.700001,9.6999998,3.8,3
Chase,35.5,8,28.9,78,16.9,2.9000001,3
Cherry,30,7.1999998,31.299999,64.5,14.9,3.3,3
Cheyenne,33.099998,8.1000004,24.299999,62.799999,6.8000002,4.0999999,3
Clay,38.700001,7.4000001,27,52.599998,11.8,3.7,3
Colfax,37,9.1999998,29.1,78.300003,16.700001,3.3,3
Cuming,39.200001,8.6999998,27.6,69.900002,12.6,3.7,3
Custer,36.900002,7,29.6,48.799999,11.3,3.5999999,3
Dakota,37.599998,8.1999998,32.299999,86.099998,16.1,4,3
Dawes,28.5,7.4000001,20.700001,88.5,11,3.7,3
Dawson,34.099998,7.9000001,25.9,82.099998,14.8,3.9000001,3
Deuel,30.799999,7.9000001,26.6,77.599998,11.8,3.5999999,3
Dixon,35.400002,8,33.400002,37.099998,10.8,3.5999999,3
Dodge,34.700001,7.6999998,29.4,90.099998,10.7,3.8,3
Douglas,31.299999,8,21.9,98.400002,10,4.5,3
Dundy,34.900002,7.8000002,25.1,21.799999,17,3.9000001,3
Fillmore,36.099998,8.1999998,28.1,63.5,8.3000002,4.4000001,3
Franklin,35.5,7.1999998,28.700001,50.900002,10.5,3.8,3
Frontier,38.900002,5.8000002,29.799999,61.5,11.4,3.7,3
Furnas,36.5,7.5,30.299999,67.199997,11.5,4.1999998,3
Gage,38.200001,7.8000002,29.1,67.400002,8.6999998,4.0999999,3
Garden,25.299999,5.6999998,31,56.400002,13.2,3.5999999,3
Garfield,30.200001,8.5,29.799999,70,10.7,4,3
Gosper,25.9,6.9000001,21.200001,33.900002,8.6000004,3.5,3
Grant,32.200001,4,37.599998,5.1999998,8.5,4.0999999,3
Greeley,40.299999,5,31.700001,.30000001,16.4,4.0999999,3
Hall,37.299999,7.8000002,27.9,89.300003,13.4,4.1999998,3
Hamilton,32.5,8.6999998,25.299999,67.5,7,3.2,3
Harlan,30,8.3000002,28.200001,55.799999,9.8000002,3.9000001,3
Hayes,28,5.6999998,25.6,6.3000002,26.9,4.0999999,3
Hitchcock,39.200001,4.3000002,27.1,25.1,12.8,4,3
Holt,33.599998,7.9000001,29.799999,60.5,11.2,3.8,3
Hooker,27.200001,7.5999999,27.299999,10.9,8.3999996,3.3,3
Howard,39.400002,8.1000004,28.4,46.700001,9,3.7,3
Jefferson,35.900002,8.1000004,31.4,59.299999,9.1999998,3.9000001,3
Johnson,34.200001,7.9000001,29.9,55.599998,10.2,4.0999999,3
Kearney,36,8.5,23.700001,56.200001,8.1000004,3.8,3
Keith,32.400002,7.8000002,31.1,79.599998,10.1,4.6999998,3
Keya Paha,27,4.9000001,27.6,33.299999,18.6,3.8,3
Kimball,39.599998,8.1999998,29.299999,76,12.4,4.0999999,3
Knox,34.400002,8.1000004,30.799999,61.400002,13.1,4,3
Lancaster,29.799999,8,17.5,96.900002,8.3999996,4.3000002,3
Lincoln,40.5,7.8000002,27.700001,86.300003,8.8000002,4.4000001,3
Logan,35.900002,8.1999998,30.4,2.5,12.6,3,3
Loup,31,6.0999999,28.799999,23.1,10.7,4.5999999,3
McPherson,21.1,5.8000002,27.5,0,8.3000002,5.0999999,3
Madison,33,7.8000002,25.799999,84.599998,11.3,4.3000002,3
Merrick,41.700001,7.5999999,30.200001,45,9.5,4.3000002,3
Morrill,36,7.0999999,31,45.200001,13.7,3.5,3
Nance,36.5,7.1999998,27.299999,66.400002,8.6000004,4.5999999,3
Nemaha,36,8.3000002,25.4,53.599998,7.6999998,4.4000001,3
Nuckolls,35.299999,7.5,30.5,59.599998,9.1999998,4.3000002,3
Otoe,39.299999,8.3999996,29.799999,74.099998,8.8999996,4,3
Pawnee,35.200001,7.5,26,8.8000002,12.6,4.3000002,3
Perkins,23.4,8.1999998,25.700001,47.200001,13.7,4.1999998,3
Phelps,37.799999,8.3999996,25.299999,71.300003,8.3000002,4.0999999,3
Pierce,31.799999,7.3000002,30.6,64.900002,7.1999998,3.5999999,3
Platte,35.700001,8.5,23.200001,84.5,10.3,3.8,3
Polk,34.5,8.8000002,25.5,46.200001,10,3.4000001,3
Red Willow,32.799999,7.1999998,25.299999,74.5,8.6999998,4.3000002,3
Richardson,37.900002,7.1999998,32.599998,6.5999999,9.8999996,4.1999998,3
Rock,38.400002,7.8000002,37.400002,.1,14.7,3.5,3
Saline,37.200001,8.3999996,29.799999,68.5,13.2,3.5999999,3
Sarpy,34.299999,8.5,20,92.400002,6.5,3.5,3
Saunders,36.700001,8.3999996,24.6,52.900002,7.3000002,3.5,3
Scotts Bluff,34.400002,8.6000004,25.799999,75.5,11.1,4.1999998,3
Seward,34.099998,8.5,23.1,58.599998,6.6999998,3.8,3
Sheridan,28.9,7.0999999,30.1,56.400002,17.200001,4.1999998,3
Sherman,35.400002,6.0999999,28.4,49,12.7,3.9000001,3
Sioux,21.4,6.1999998,30.6,18,15.7,4.4000001,3
Stanton,33.599998,7.1999998,31.6,31.4,7.5,3.4000001,3
Thayer,32.200001,8,24.9,29.6,9.6999998,3.7,3
Thomas,26.9,5.9000001,28,16.5,13.2,4.5,3
Thurston,47.200001,6.5999999,32.200001,38.099998,15.9,4.9000001,3
Valley,31.9,7.8000002,26.6,75.300003,11.8,4.5999999,3
Washington,32.700001,8.6000004,22,48.5,6.1999998,3.8,3
Wayne,36.5,8.1999998,23.9,51.599998,7.9000001,4.8000002,3
Webster,34.299999,7.3000002,31.1,63.099998,9.5,4.6999998,3
Wheeler,25.700001,5.5999999,32.200001,4.4000001,11.6,3,3
York,39.900002,8.1999998,26.200001,60.299999,8.1000004,4.5,1
Churchill,32.099998,7.5,26.4,87,13.6,4.0999999,1
Clark,27.299999,8,23.9,97.099998,13.3,4.3000002,1
Douglas,25.5,7.5,20.4,91.199997,12.3,3.7,1
Elko,28.4,8.3000002,25.6,68.599998,13.1,3.8,1
Esmeralda,23.6,4,30,13.4,14,3.5,1
Eureka,24.200001,6.0999999,21.9,34.299999,7.5,8.3000002,1
Humboldt,32.099998,8.5,20.9,59.700001,15.3,3.8,1
Lander,30.4,8.6999998,19.799999,90.900002,12.5,4.0999999,1
Lincoln,27.6,5.5,28,54.299999,12.2,3.2,1
Lyon,33,7.5999999,25,67.800003,13.2,4,1
Mineral,38.299999,4.8000002,31.4,77.199997,11.9,5.1999998,1
Nye,33.400002,6.1999998,28.6,21.5,12.8,4,1
Pershing,39.200001,8.1000004,28.299999,22.799999,15.2,5.1999998,1
Storey,27.5,8.6999998,25.299999,40.799999,8.8000002,3.9000001,1
Washoe,23.700001,7.9000001,18.4,91.599998,12.4,4.3000002,1
White Pine,30.799999,7.5,23.700001,59.200001,11,4,1
Carson City,30.9,7.9000001,22.299999,99.699997,12.6,4.3000002,5
Belknap,28,8.6999998,22.9,87.199997,7.5999999,4.1999998,5
Carroll,28.200001,9,21.6,80.599998,9,4.1999998,5
Cheshire,31.799999,8.6000004,19.4,75.300003,7.1999998,4.3000002,5
Coos,36.700001,8.1999998,25.9,73.5,7.8000002,4.1999998,5
Grafton,24.700001,8.5,19.200001,89.599998,8.3999996,4.5,5
Hillsborough,28.5,8.5,22.5,91.699997,7.1999998,4.3000002,5
Merrimack,27.700001,8.6000004,20,92.599998,7.5,4.0999999,5
Rockingham,27.200001,8.8999996,18.9,88.400002,5.5999999,3.9000001,5
Strafford,31.6,8.3999996,23.799999,89.300003,7.4000001,4.3000002,5
Sullivan,32.799999,8.6000004,26.5,77.900002,7.1999998,4.0999999,5
Atlantic,32.5,7.5999999,30.200001,91.400002,10.5,5.0999999,5
Bergen,22,9.3000002,24.5,99.5,8.6000004,5,5
Burlington,29.9,8.5,23.799999,81.900002,5.5,4.0999999,5
Camden,32.5,8.1000004,28.700001,89.900002,7.5999999,5.4000001,5
Cape May,28.299999,7.6999998,27.200001,94.900002,8.1000004,4.5999999,5
Cumberland,36.5,7.4000001,31.200001,79.300003,12.1,5,5
Essex,29.299999,7.5999999,28.4,99.699997,11.5,6.8000002,5
Gloucester,32.900002,8.1999998,27.700001,82.900002,5.5,4.3000002,5
Hudson,24,8.6999998,28.799999,100,13.2,6.0999999,5
Hunterdon,22.299999,9.5,18.799999,89,4.9000001,4.1999998,5
Mercer,27.5,8.3999996,24.299999,99.199997,9.6999998,5.5,5
Middlesex,25.700001,8.8000002,25.9,96.699997,8.5,4.5,5
Monmouth,27.6,8.8000002,24.200001,94.800003,6.8000002,5.1999998,5
Morris,22.200001,9.3000002,21.299999,95.5,5.9000001,4.4000001,5
Ocean,28.299999,8.1999998,29.200001,90,7.5999999,4.5999999,5
Passaic,26.6,8.6999998,27.5,97.400002,13.2,5.8000002,5
Salem,39,8,29.6,69.5,7.5999999,5.0999999,5
Somerset,23.5,9.3000002,20.1,97.099998,5.6999998,4.5,5
Sussex,26.6,9,25.6,93.900002,6.0999999,3.8,5
Union,25.5,8.8999996,24.4,99.699997,11.3,5.0999999,5
Warren,32.099998,8.6000004,28.4,97,7.1999998,4.3000002,2
Bernalillo,23.799999,7.3000002,17,91,9.6999998,5.0999999,2
Catron,25.700001,3.2,20.1,73.599998,10,2.5,2
Chaves,33.5,6.8000002,26.4,71.099998,11.8,4.9000001,2
Cibola,33.799999,5,29.4,66.400002,12.6,5.4000001,2
Colfax,27.700001,5.0999999,28.4,75.800003,9.1000004,5.6999998,2
Curry,31.6,6,30.4,78.300003,9.6000004,4.1999998,2
De Baca,35.400002,7.0999999,29.6,85.5,13.3,6.0999999,2
Dona Ana,26.4,6.0999999,17.200001,78,11.5,5.4000001,2
Eddy,36.5,7.0999999,27.700001,70,8.8000002,4.5,2
Grant,29.4,6.5,19.1,78.400002,7.6999998,5,2
Guadalupe,39.599998,7.5,26.5,54.599998,8.3000002,3.9000001,2
Harding,28.1,4,30.299999,6.8000002,9.1999998,3.5,2
Hidalgo,26.5,6.5,28.6,47.099998,10,6,2
Lea,33.5,7.8000002,30.299999,83.699997,12,4.6999998,2
Lincoln,23.799999,6.3000002,25.200001,85.099998,12.8,5.1999998,2
Los Alamos,23.4,7.9000001,12.8,99.199997,3,3.5999999,2
Luna,34.700001,5.3000002,27.1,70.199997,12.9,6.1999998,2
McKinley,38.299999,2.2,25.6,43.299999,17.4,7.0999999,2
Mora,27.1,7.0999999,22,28.200001,10,5.5999999,2
Otero,31.299999,6,23,54.599998,10.7,4.5,2
Quay,27.299999,6.9000001,27.4,70,9.1999998,3.9000001,2
Roosevelt,31.1,6,29.5,80.300003,13.5,5.4000001,2
Sandoval,28.4,6.9000001,12.9,85.199997,9.6999998,4.1999998,2
San Juan,34.599998,5.5,23.9,55.599998,14,4.9000001,2
San Miguel,31.299999,5.5,22.6,65.599998,8.8999996,5.6999998,2
Santa Fe,16.1,7.4000001,12.1,78.699997,13.3,4.5999999,2
Sierra,29,5.3000002,26.700001,86.800003,9.8000002,5,2
Socorro,31.299999,5.6999998,25.4,53.299999,12.3,5.5999999,2
Taos,16.299999,6.0999999,14.1,82.900002,12.6,5.5999999,2
Torrance,34,5.5,26.299999,8.8000002,10.4,4.8000002,2
Union,33.5,7,26.6,76,11.3,4.3000002,2
Valencia,34.099998,6.0999999,21.5,47.700001,10.9,4.5,5
Albany,27.799999,8,22,92.099998,4.4000001,4.8000002,5
Allegany,36.599998,8.1000004,29.299999,62.400002,5.9000001,4.1999998,5
Bronx,28.5,7.6999998,31.299999,100,8.8999996,6.6999998,5
Broome,30.1,8,23,89.5,5.3000002,5,5
Cattaraugus,38.900002,8.1000004,26.6,63.099998,6.5,4.4000001,5
Cayuga,33.799999,8.6000004,24.6,79.599998,5.0999999,4.0999999,5
Chautauqua,34,7.8000002,27.5,80,5.3000002,4.8000002,5
Chemung,35.099998,7.8000002,28.200001,82.599998,4.1999998,4.6999998,5
Chenango,39.299999,8.5,24.200001,74.199997,5.0999999,4.4000001,5
Clinton,35.700001,7.5999999,26.5,74.300003,5.4000001,4.5,5
Columbia,26.5,8.5,20.1,74.199997,6,4.4000001,5
Cortland,34.400002,8.1000004,25.200001,87.099998,4.1999998,4.1999998,5
Delaware,31.5,8.5,26.200001,61.400002,6.5999999,4.5,5
Dutchess,27.9,8.6000004,21.1,85.699997,5.3000002,4.6999998,5
Erie,29.5,7.8000002,25.6,96.300003,4.5,5.0999999,5
Essex,29.6,8.6999998,21.5,100,5.3000002,4.0999999,5
Franklin,39,7.5,29.200001,65.400002,7.4000001,5,5
Fulton,35.5,8.1999998,28,80.800003,5.6999998,4.1999998,5
Genesee,34.099998,8.6000004,29.9,63.799999,4.8000002,4.0999999,5
Greene,31.299999,8.1999998,25.1,77.900002,5.5999999,4.5999999,5
Hamilton,29.700001,7.6999998,20.299999,100,6.6999998,3.8,5
Herkimer,33.799999,7.9000001,28.799999,73.900002,4.9000001,4.1999998,5
Jefferson,36,7.6999998,27,59.799999,4.6999998,3.9000001,5
Kings,23.799999,7.5,25.700001,100,8,6.8000002,5
Lewis,36.400002,8,29.1,57.799999,5.8000002,3.8,5
Livingston,37,8.1999998,22.799999,74.400002,4.4000001,4.4000001,5
Madison,31.4,8.6999998,23.700001,73.900002,5,4.0999999,5
Monroe,30.9,7.9000001,23.200001,94.800003,4.6999998,4.9000001,5
Montgomery,35.200001,7.8000002,30.799999,60.599998,6.1999998,4.6999998,5
Nassau,24.200001,9.6999998,22.799999,98.900002,5.3000002,4.5,5
New York,15.6,8.3000002,17.5,100,6.1999998,9.1999998,5
Niagara,32.099998,8.1000004,29.200001,84.5,5.0999999,4.8000002,5
Oneida,33.400002,8,25.700001,88.199997,5.6999998,4.6999998,5
Onondaga,31.5,8.1000004,21.799999,95.199997,5,4.9000001,5
Ontario,31.6,8.5,23.299999,80.900002,4.4000001,4.1999998,5
Orange,28.700001,8.6999998,25.700001,87.900002,5.6999998,4.6999998,5
Orleans,36.900002,8,32.799999,76.300003,5.5999999,4,5
Oswego,36.599998,8,26.9,66.099998,5.3000002,4.5,5
Otsego,28.700001,7.8000002,22.6,66.800003,5.1999998,4.5,5
Putnam,23.4,9.3000002,21,88.199997,4.9000001,4,5
Queens,24.4,8.6999998,28.4,98,10.2,4.9000001,5
Rensselaer,29.9,8.1999998,21.1,66.300003,4.5,4.4000001,5
Richmond,29.200001,9.1000004,27.299999,99.800003,4.9000001,5.6999998,5
Rockland,23.1,8.6999998,24.9,96.699997,6,5.3000002,5
St. Lawrence,35.799999,7.5999999,29.4,58.299999,6.3000002,4.8000002,5
Saratoga,27.6,8.8999996,20.200001,91.800003,3.8,3.8,5
Schenectady,31.299999,8.1999998,22.799999,95.699997,4.8000002,4.5999999,5
Schoharie,35.700001,8.1000004,25.799999,49.400002,5.1999998,4.4000001,5
Schuyler,32,8.3000002,25,66.699997,5.3000002,4.3000002,5
Seneca,38.299999,8.1999998,30.799999,68.300003,6.3000002,4.0999999,5
Steuben,34.599998,8.3000002,26.9,56.700001,6.0999999,4.4000001,5
Suffolk,26.1,9.3000002,24.200001,93.300003,5.4000001,4.4000001,5
Sullivan,35.799999,8.3000002,27.6,66.800003,6.5,4.8000002,5
Tioga,32.200001,8.6000004,27.299999,65.099998,4.6999998,4.5,5
Tompkins,23,7.6999998,15.7,86.199997,5.3000002,5.5999999,5
Ulster,29.299999,8.1000004,20.9,82.099998,6.8000002,4.9000001,5
Warren,30.1,8.5,20,98,5.1999998,4.1999998,5
Washington,35,8.3999996,25.799999,66,5.5,4.1999998,5
Wayne,37.299999,8.6000004,29.4,61.900002,4.8000002,3.9000001,5
Westchester,21.6,9.1000004,21.200001,99.599998,6.9000001,6.1999998,5
Wyoming,37.900002,8.1999998,26.5,69,4.5,3.9000001,5
Yates,31.6,8.8000002,28.700001,49.400002,8.3999996,4.5,4
Alamance,37.5,7.0999999,26.200001,80.300003,14.1,4.6999998,4
Alexander,38.700001,8.1999998,31.299999,20.4,13.4,4.5999999,4
Alleghany,30.1,8,25.799999,26.700001,18.299999,4.4000001,4
Anson,40.799999,6.5,31,6.1999998,13.1,5,4
Ashe,25.6,8.1000004,31.299999,59.400002,15.7,4.5,4
Avery,24.299999,8.3999996,29.1,100,20,4.4000001,4
Beaufort,44.599998,7.3000002,29.9,53.099998,13.9,5.4000001,4
Bertie,45.099998,6.3000002,31.200001,33.200001,13.2,5,4
Bladen,49.099998,6.8000002,30.1,36.299999,16.700001,5.0999999,4
Brunswick,30.799999,7.6999998,24.6,79,13.5,4.3000002,4
Buncombe,24.200001,7.6999998,17.299999,75,13.5,4.4000001,4
Burke,35.700001,6.9000001,27,66.199997,14.7,4.4000001,4
Cabarrus,33.599998,7.8000002,25.4,79.5,10.4,4.0999999,4
Caldwell,38.400002,6.6999998,25.799999,63.799999,13.9,4.5999999,4
Camden,35.900002,8.5,24.6,37.200001,11.9,3.5999999,4
Carteret,33.5,7.8000002,24.1,89.199997,12.7,4.3000002,4
Caswell,22.700001,7.0999999,19.1,33.799999,12.9,4.5999999,4
Catawba,31.9,7.6999998,26,71.400002,13.2,4.4000001,4
Chatham,26.4,8.3999996,20.9,63.400002,14.2,5.5,4
Cherokee,31.299999,8,29.4,98.599998,14,4.3000002,4
Chowan,45,6.1999998,28.299999,51.900002,11.9,5.0999999,4
Clay,26.1,8.1000004,30.1,99.699997,15.6,4.1999998,4
Cleveland,37,7,28.700001,55.299999,11.9,5,4
Columbus,45,7.0999999,30.700001,45.900002,14.8,5.1999998,4
Craven,30,7.1999998,23.1,80.800003,11.6,4.1999998,4
Cumberland,32,6,25,77.199997,10.8,4.3000002,4
Currituck,29.5,8.6000004,22.200001,54.700001,12.8,3.7,4
Dare,27.799999,7.9000001,20.799999,70.800003,13,3.7,4
Davidson,35.900002,7.6999998,27.200001,68.699997,12.9,4.1999998,4
Davie,37.599998,8.3000002,29.1,47.900002,12.5,4.0999999,4
Duplin,35.700001,7.6999998,35.400002,29.5,19.6,4.8000002,4
Durham,28.299999,6.9000001,18.5,89.599998,13.4,4.8000002,4
Edgecombe,40.400002,5.5,37.799999,58.5,12.1,5.1999998,4
Forsyth,33.5,6.5999999,23.4,80.5,12.9,4.9000001,4
Franklin,41.200001,7.6999998,33.400002,61.200001,14.4,4.4000001,4
Gaston,28.700001,6.9000001,31.9,72.099998,12,4.6999998,4
Gates,48.900002,7.9000001,33.5,28.9,11.7,3.8,4
Graham,40.599998,7.9000001,25.4,100,18.6,4.5,4
Granville,37,7.5999999,35,59.200001,11.5,4.4000001,4
Guilford,34.900002,6.8000002,22.200001,90.300003,11.9,4.8000002,4
Halifax,42.299999,5.4000001,39.799999,54.099998,13.5,5.4000001,4
Harnett,34.799999,7.5,27,55.5,13,4.4000001,4
Haywood,32.700001,7.5999999,25.5,86.400002,12,4.5999999,4
Henderson,29.299999,8.1000004,23.4,89.699997,15.2,4.0999999,4
Hertford,48.5,6.0999999,42.5,59.299999,11.9,5.3000002,4
Hoke,36.700001,6.5999999,28.700001,20.9,15.8,4.4000001,4
Hyde,34.099998,4.1999998,38.200001,64.800003,15.7,4.8000002,4
Iredell,35.400002,8,25.700001,66.699997,11.5,4.3000002,4
Jackson,28.4,6.9000001,29,99.5,18.200001,4.9000001,4
Johnston,34.799999,8.3000002,27.4,69.599998,14,4.0999999,4
Jones,42.299999,7.1999998,33.099998,48.400002,15.6,5.5999999,4
Lee,35.099998,7.8000002,23.5,79.900002,15,4.5,4
Lenoir,37.299999,6.5,29.700001,53.799999,13.5,4.6999998,4
Lincoln,31.9,8.1000004,22.700001,69.099998,12.7,4.5,4
McDowell,40.400002,8,34.299999,84.599998,12.9,4.0999999,4
Macon,30.1,8,26,100,15.6,4.3000002,4
Madison,32.099998,7.6999998,26.6,62.700001,12.6,4.5999999,4
Martin,39.299999,7,22.9,51.700001,10.9,4.6999998,4
Mecklenburg,28.9,7.4000001,18.6,92.300003,12.7,4.5999999,4
Montgomery,32.900002,7.9000001,38.5,72.800003,16.299999,4.5,4
Moore,26,8,26.9,69.300003,11.9,4.8000002,4
Nash,38.099998,6.8000002,25.299999,46.400002,12.3,5.0999999,4
New Hanover,28.6,7.1999998,22.799999,89.300003,12.3,5.1999998,4
Northampton,39.799999,5.8000002,36.400002,18.9,11.5,4.8000002,4
Onslow,28.6,7.0999999,24.700001,48.5,8.8000002,3.5,4
Orange,21.799999,7.5,17.799999,84.099998,10.5,5.5999999,4
Pamlico,37.900002,7.8000002,31,54.900002,12.7,4.6999998,4
Pasquotank,42.299999,6.0999999,27.700001,68.800003,12.2,4.9000001,4
Pender,28.9,7.9000001,25.700001,60.200001,13.7,5.0999999,4
Perquimans,33.799999,7.5,27.299999,20.700001,12.4,4.6999998,4
Person,33.599998,7.3000002,31.9,51.799999,11.7,4.5,4
Pitt,39.099998,6.6999998,27.6,72,10.8,5.6999998,4
Polk,32.5,8.6000004,27.1,67.300003,14.3,3.7,4
Randolph,32,7.5999999,27.200001,61.299999,15,4.1999998,4
Richmond,38.299999,6.5,31.700001,39.099998,14.6,5.0999999,4
Robeson,38.700001,6.5,35.200001,44.799999,18.6,5.5,4
Rockingham,38.099998,6.6999998,29.6,65.400002,13,4.6999998,4
Rowan,37.200001,7.0999999,25.6,79.300003,13.8,4.4000001,4
Rutherford,32.599998,6.9000001,24.5,56.900002,13.6,4.5999999,4
Sampson,39.099998,7.5,30.6,47.400002,18.700001,4.6999998,4
Scotland,46.5,5.5999999,26.1,66.300003,14.2,5.6999998,4
Stanly,27.700001,8,24.299999,69.199997,12.9,4.0999999,4
Stokes,35.200001,7.9000001,27.299999,56.400002,13.3,4.4000001,4
Surry,28.9,8.1000004,32.400002,48.799999,14.7,5,4
Swain,28,8,24.9,97,18.299999,4.4000001,4
Transylvania,24.5,8.1000004,24.9,89.699997,15.3,3.8,4
